3232249957,3232249958,44474,443,6,7,919,27,0.005
3232249958,3232249957,443,44474,6,4,1766,27,0.005
3232249957,3232249958,44476,443,6,6,867,27,0.004
3232249958,3232249957,443,44476,6,5,1818,27,0.004
3232249957,3232249958,44478,443,6,7,919,27,0.004
3232249958,3232249957,443,44478,6,4,1766,27,0.004
3232249957,3232249958,44480,443,6,6,867,27,0.003
3232249958,3232249957,443,44480,6,5,1818,27,0.003
3232249957,3232249958,44482,443,6,7,919,27,0.007
3232249958,3232249957,443,44482,6,4,1766,27,0.007
3232249957,3232249958,44484,443,6,7,919,27,0.003
3232249958,3232249957,443,44484,6,4,1766,27,0.003
3232249957,3232249958,44486,443,6,7,919,27,0.004
3232249958,3232249957,443,44486,6,4,1766,27,0.004
3232249957,3232249958,44488,443,6,6,867,27,0.004
3232249958,3232249957,443,44488,6,5,1818,27,0.004
3232249957,3232249958,44490,443,6,6,867,27,0.005
3232249958,3232249957,443,44490,6,5,1818,27,0.005
3232249957,3232249958,44492,443,6,7,919,27,0.005
3232249958,3232249957,443,44492,6,4,1766,27,0.005
3232249957,3232249958,44494,443,6,7,919,27,0.005
3232249958,3232249957,443,44494,6,4,1766,27,0.005
3232249957,3232249958,44496,443,6,7,919,27,0.004
3232249958,3232249957,443,44496,6,4,1766,27,0.004
3232249957,3232249958,44498,443,6,6,867,27,0.007
3232249958,3232249957,443,44498,6,5,1818,27,0.007
3232249957,3232249958,44174,443,6,1,52,16,0.000
3232249957,3232249958,44464,443,6,56,21034,30,32.871
3232249958,3232249957,443,44464,6,30,54544,27,32.871
3232249957,3232249958,44500,443,6,7,919,27,0.003
3232249958,3232249957,443,44500,6,5,1818,27,0.003
3232249957,3232249958,44502,443,6,7,919,27,0.003
3232249958,3232249957,443,44502,6,4,1766,27,0.003
3232249957,3232249958,44506,443,6,7,966,27,0.002
3232249958,3232249957,443,44506,6,4,456,27,0.002
3232249857,4026531834,55797,1900,17,4,808,0,3.003
3232249957,3232249958,44508,443,6,7,966,27,0.003
3232249958,3232249957,443,44508,6,4,456,27,0.003
3232249957,3232249958,44510,443,6,7,919,27,0.006
3232249958,3232249957,443,44510,6,4,1766,27,0.006
3232249957,3232249958,44512,443,6,7,919,27,0.004
3232249958,3232249957,443,44512,6,4,1766,27,0.004
3232249957,3232249958,44514,443,6,6,867,27,0.005
3232249958,3232249957,443,44514,6,5,1818,27,0.005
3232249957,3232249958,44504,443,6,24,7201,30,17.352
3232249958,3232249957,443,44504,6,14,16157,27,17.352
3232249957,3232249958,44198,443,6,1,52,16,0.000
3232249957,3232249958,44516,443,6,7,919,27,0.006
3232249958,3232249957,443,44516,6,4,1766,27,0.006
3232249957,3232249958,44518,443,6,6,867,27,0.004
3232249958,3232249957,443,44518,6,5,1818,27,0.004
3232249957,3232249958,44522,443,6,7,966,27,0.003
3232249958,3232249957,443,44522,6,4,456,27,0.003
3232249957,3232249958,44524,443,6,7,966,27,0.002
3232249958,3232249957,443,44524,6,4,456,27,0.002
3232249957,3232249958,44526,443,6,7,919,27,0.007
3232249958,3232249957,443,44526,6,4,1766,27,0.007
3232249957,3232249958,44528,443,6,7,919,27,0.006
3232249958,3232249957,443,44528,6,4,1766,27,0.006
3232249957,3232249958,44530,443,6,6,867,27,0.004
3232249958,3232249957,443,44530,6,5,1818,27,0.004
3232249957,3232249958,44520,443,6,26,8034,30,16.696
3232249958,3232249957,443,44520,6,15,21652,27,16.696
3232249957,3232249958,44216,443,6,1,52,16,0.000
3232249957,3232249958,44532,443,6,7,919,27,0.005
3232249958,3232249957,443,44532,6,4,1766,27,0.005
3232249957,3232249958,44534,443,6,6,867,27,0.004
3232249958,3232249957,443,44534,6,5,1818,27,0.004
3232249957,3232249958,44538,443,6,7,966,27,0.003
3232249958,3232249957,443,44538,6,4,456,27,0.003
3232249957,3232249958,44540,443,6,7,966,27,0.002
3232249958,3232249957,443,44540,6,4,456,27,0.002
3232249957,3232249958,44542,443,6,7,919,27,0.004
3232249958,3232249957,443,44542,6,4,1766,27,0.004
3232249957,3232249958,44544,443,6,7,919,27,0.004
3232249958,3232249957,443,44544,6,4,1766,27,0.004
3232249957,3232249958,44546,443,6,7,919,27,0.003
3232249958,3232249957,443,44546,6,4,1766,27,0.003
3232249957,3232249958,44548,443,6,7,919,27,0.003
3232249958,3232249957,443,44548,6,4,1766,27,0.003
3232249957,3232249958,44224,443,6,1,52,16,0.000
3232249957,3232249958,44234,443,6,1,52,16,0.000
3232249957,3232249958,44550,443,6,7,919,27,0.004
3232249958,3232249957,443,44550,6,4,1766,27,0.004
3232249957,3232249958,44552,443,6,6,867,27,0.003
3232249958,3232249957,443,44552,6,5,1818,27,0.003
3232249957,3232249958,44536,443,6,34,11324,30,18.092
3232249958,3232249957,443,44536,6,19,24091,27,18.092
3232249957,3232249958,44554,443,6,7,919,27,0.004
3232249958,3232249957,443,44554,6,4,1766,27,0.004
3232249957,3232249958,44556,443,6,7,919,27,0.008
3232249958,3232249957,443,44556,6,4,1766,27,0.008
3232249957,3232249958,44558,443,6,7,919,27,0.008
3232249958,3232249957,443,44558,6,4,1766,27,0.008
3232249957,3232249958,44236,443,6,1,52,16,0.000
3232249957,3232249958,44562,443,6,7,966,27,0.003
3232249958,3232249957,443,44562,6,4,456,27,0.003
3232249957,3232249958,44564,443,6,6,914,27,0.003
3232249958,3232249957,443,44564,6,5,508,27,0.003
3232249957,3232249958,44566,443,6,7,919,27,0.005
3232249958,3232249957,443,44566,6,4,1766,27,0.005
3232249957,4026531834,51287,1900,17,4,776,0,3.013
3232249957,3232249958,44568,443,6,7,919,27,0.005
3232249958,3232249957,443,44568,6,4,1766,27,0.005
3232249957,3232249958,44570,443,6,7,919,27,0.005
3232249958,3232249957,443,44570,6,4,1766,27,0.005
3232249957,3232249958,44560,443,6,24,7197,30,15.361
3232249958,3232249957,443,44560,6,14,16120,27,15.361
3232249957,3232249958,44572,443,6,6,867,27,0.003
3232249958,3232249957,443,44572,6,5,1818,27,0.003
3232249957,3232249958,44574,443,6,6,867,27,0.004
3232249958,3232249957,443,44574,6,5,1818,27,0.004
3232249957,3232249958,44260,443,6,1,52,16,0.000
3232249957,3232249958,44578,443,6,7,966,27,0.005
3232249958,3232249957,443,44578,6,4,456,27,0.005
3232249957,3232249958,44580,443,6,7,966,27,0.004
3232249958,3232249957,443,44580,6,4,456,27,0.004
3232249957,3232249958,44576,443,6,18,4690,30,8.199
3232249958,3232249957,443,44576,6,11,14494,27,8.199
3232249957,3232249958,44582,443,6,6,867,27,0.004
3232249958,3232249957,443,44582,6,5,1818,27,0.004
3232249957,3232249958,44266,443,6,1,52,16,0.000
3232249957,3232249958,44584,443,6,7,919,27,0.008
3232249958,3232249957,443,44584,6,4,1766,27,0.008
3232249957,3232249958,44586,443,6,7,919,27,0.009
3232249958,3232249957,443,44586,6,4,1766,27,0.009
3232249957,3232249958,44590,443,6,7,966,27,0.004
3232249958,3232249957,443,44590,6,4,456,27,0.004
3232249957,3232249958,44592,443,6,6,914,27,0.005
3232249958,3232249957,443,44592,6,5,508,27,0.005
3232249957,3232249958,44278,443,6,1,52,16,0.000
3232249957,3232249958,44594,443,6,7,919,27,0.007
3232249958,3232249957,443,44594,6,4,1766,27,0.007
3232249957,3232249958,44596,443,6,7,919,27,0.007
3232249958,3232249957,443,44596,6,4,1766,27,0.007
3232249957,3232249958,44598,443,6,7,919,27,0.006
3232249958,3232249957,443,44598,6,4,1766,27,0.006
3232249957,3232249958,44600,443,6,7,919,27,0.003
3232249958,3232249957,443,44600,6,4,1766,27,0.003
3232249957,3232249958,44282,443,6,1,52,16,0.000
3232249957,3232249958,44284,443,6,1,52,16,0.000
3232249957,3232249958,44602,443,6,7,919,27,0.007
3232249958,3232249957,443,44602,6,4,1766,27,0.007
3232249957,3232249958,44604,443,6,7,919,27,0.005
3232249958,3232249957,443,44604,6,4,1766,27,0.005
3232249957,3232249958,44606,443,6,6,867,27,0.006
3232249958,3232249957,443,44606,6,5,1818,27,0.006
3232249957,3232249958,44608,443,6,7,919,27,0.004
3232249958,3232249957,443,44608,6,4,1766,27,0.004
3232249957,3232249958,44292,443,6,1,52,16,0.000
3232249957,3232249958,44296,443,6,1,52,16,0.000
3232249957,3232249958,44610,443,6,7,919,27,0.007
3232249958,3232249957,443,44610,6,4,1766,27,0.007
3232249957,3232249958,44588,443,6,41,14766,30,28.159
3232249958,3232249957,443,44588,6,23,36033,27,28.159
3232249957,3232249958,44612,443,6,7,919,27,0.006
3232249958,3232249957,443,44612,6,4,1766,27,0.006
3232249957,3232249958,44614,443,6,7,919,27,0.005
3232249958,3232249957,443,44614,6,4,1766,27,0.005
3232249957,3232249958,44618,443,6,7,966,27,0.005
3232249958,3232249957,443,44618,6,4,456,27,0.005
3232249957,3232249958,44298,443,6,1,52,16,0.000
3232249857,3758096636,60367,5355,17,2,100,0,0.411
3232249857,3758096636,65414,5355,17,2,100,0,0.409
3232249857,3758096635,5353,5353,17,8,448,0,1.024
3232249857,3232250111,137,137,17,3,234,0,1.502
3232249957,3232249958,44620,443,6,7,966,27,0.005
3232249958,3232249957,443,44620,6,4,456,27,0.005
3232249957,3232249958,44622,443,6,7,919,27,0.005
3232249958,3232249957,443,44622,6,4,1766,27,0.005
3232249957,3232249958,44624,443,6,7,919,27,0.004
3232249958,3232249957,443,44624,6,4,1766,27,0.004
3232249957,3232249958,44626,443,6,7,919,27,0.004
3232249958,3232249957,443,44626,6,4,1766,27,0.004
3232249957,3232249958,44628,443,6,6,867,27,0.003
3232249958,3232249957,443,44628,6,5,1818,27,0.003
3232249957,3232249958,44630,443,6,7,919,27,0.004
3232249958,3232249957,443,44630,6,4,1766,27,0.004
3232249957,3232249958,44632,443,6,7,919,27,0.005
3232249958,3232249957,443,44632,6,4,1766,27,0.005
3232249957,3232249958,44634,443,6,7,919,27,0.005
3232249958,3232249957,443,44634,6,4,1766,27,0.005
3232249857,4026531834,65074,1900,17,4,808,0,3.004
3232249957,3232249958,44636,443,6,7,919,27,0.005
3232249958,3232249957,443,44636,6,4,1766,27,0.005
3232249957,3232249958,44638,443,6,7,919,27,0.004
3232249958,3232249957,443,44638,6,4,1766,27,0.004
3232249957,3232249958,44640,443,6,6,867,27,0.006
3232249958,3232249957,443,44640,6,5,1818,27,0.006
3232249957,3232249958,44642,443,6,7,919,27,0.006
3232249958,3232249957,443,44642,6,4,1766,27,0.006
3232249957,3232249958,44644,443,6,7,919,27,0.004
3232249958,3232249957,443,44644,6,4,1766,27,0.004
3232249957,3232249958,44312,443,6,1,52,16,0.000
3232249957,3232249958,44616,443,6,46,16798,30,30.954
3232249958,3232249957,443,44616,6,25,41846,27,30.954
3232249957,3232249958,44646,443,6,7,919,27,0.007
3232249958,3232249957,443,44646,6,4,1766,27,0.007
3232249957,3232249958,44648,443,6,7,919,27,0.004
3232249958,3232249957,443,44648,6,4,1766,27,0.004
3232249957,3232249958,44652,443,6,7,966,27,0.002
3232249958,3232249957,443,44652,6,4,456,27,0.002
3232249957,3232249958,44316,443,6,1,52,16,0.000
3232249957,3232249958,44654,443,6,7,966,27,0.003
3232249958,3232249957,443,44654,6,4,456,27,0.002
3232249957,3232249958,44650,443,6,20,5210,30,11.781
3232249958,3232249957,443,44650,6,12,10353,27,11.781
3232249957,3232249958,44656,443,6,7,919,27,0.006
3232249958,3232249957,443,44656,6,4,1766,27,0.006
3232249957,3232249958,44658,443,6,7,919,27,0.004
3232249958,3232249957,443,44658,6,4,1766,27,0.004
3232249957,3232249958,44330,443,6,1,52,16,0.000
3232249957,3232249958,44662,443,6,7,966,27,0.005
3232249958,3232249957,443,44662,6,4,456,27,0.005
3232249957,3232249958,44664,443,6,7,966,27,0.003
3232249958,3232249957,443,44664,6,4,456,27,0.003
3232249957,3232249958,44660,443,6,18,4506,30,18.739
3232249958,3232249957,443,44660,6,12,9706,27,18.739
3232249957,3232249958,44666,443,6,6,867,27,0.003
3232249958,3232249957,443,44666,6,5,1818,27,0.003
3232249957,3232249958,44668,443,6,7,919,27,0.004
3232249958,3232249957,443,44668,6,4,1766,27,0.004
3232249957,3232249958,44342,443,6,1,52,16,0.000
3232249957,3232249958,44348,443,6,1,52,16,0.000
3232249957,3232249958,44672,443,6,6,914,27,0.003
3232249958,3232249957,443,44672,6,5,508,27,0.003
3232249957,3232249958,44674,443,6,7,966,27,0.004
3232249958,3232249957,443,44674,6,4,456,27,0.004
3232249957,3232249958,44670,443,6,19,4701,30,13.024
3232249958,3232249957,443,44670,6,12,14563,27,13.024
3232249957,4026531834,44528,1900,17,4,776,0,3.012
3232249957,3232249958,44676,443,6,7,919,27,0.006
3232249958,3232249957,443,44676,6,4,1766,27,0.006
3232249957,3232249958,44678,443,6,6,867,27,0.004
3232249958,3232249957,443,44678,6,5,1818,27,0.004
3232249957,3232249958,44682,443,6,7,966,27,0.004
3232249958,3232249957,443,44682,6,4,456,27,0.004
3232249957,3232249958,44684,443,6,7,966,27,0.005
3232249958,3232249957,443,44684,6,4,456,27,0.005
3232249957,3232249958,44686,443,6,7,919,27,0.005
3232249958,3232249957,443,44686,6,4,1766,27,0.005
3232249957,3232249958,44688,443,6,7,919,27,0.004
3232249958,3232249957,443,44688,6,4,1766,27,0.004
3232249957,3232249958,44690,443,6,6,867,27,0.008
3232249958,3232249957,443,44690,6,5,1818,27,0.008
3232249957,3232249958,44680,443,6,24,7225,30,15.378
3232249958,3232249957,443,44680,6,14,16227,27,15.378
3232249957,3232249958,44692,443,6,7,919,27,0.006
3232249958,3232249957,443,44692,6,4,1766,27,0.006
3232249957,3232249958,44694,443,6,7,919,27,0.004
3232249958,3232249957,443,44694,6,4,1766,27,0.004
3232249957,3232249958,44374,443,6,1,52,16,0.000
3232249957,3232249958,44382,443,6,1,52,16,0.000
3232249957,3232249958,44386,443,6,1,52,16,0.000
3232249957,3232249958,44698,443,6,7,966,27,0.003
3232249958,3232249957,443,44698,6,4,456,27,0.003
3232249957,3232249958,44700,443,6,7,966,27,0.003
3232249958,3232249957,443,44700,6,4,456,27,0.003
3232249957,3232249958,44696,443,6,18,4516,30,7.710
3232249958,3232249957,443,44696,6,11,9654,27,7.710
3232249957,3232249958,44702,443,6,6,867,27,0.003
3232249958,3232249957,443,44702,6,5,1818,27,0.003
3232249957,3232249958,44396,443,6,1,52,16,0.000
3232249957,3232249958,44400,443,6,1,52,16,0.000
3232249957,3232249958,44402,443,6,1,52,16,0.000
3232249957,3232249958,44706,443,6,7,919,27,0.006
3232249958,3232249957,443,44706,6,4,1766,27,0.006
3232249957,3232249958,44704,443,6,7,919,27,0.008
3232249958,3232249957,443,44704,6,4,1766,27,0.008
3232249957,3232249958,44710,443,6,7,966,27,0.006
3232249958,3232249957,443,44710,6,4,456,27,0.006
3232249957,3232249958,44712,443,6,7,966,27,0.006
3232249958,3232249957,443,44712,6,4,456,27,0.006
3232249957,3232249958,44708,443,6,16,3794,30,11.692
3232249958,3232249957,443,44708,6,10,8982,27,11.692
3232249957,3232249958,44714,443,6,7,919,27,0.006
3232249958,3232249957,443,44714,6,4,1766,27,0.006
3232249957,3232249958,44716,443,6,7,919,27,0.006
3232249958,3232249957,443,44716,6,4,1766,27,0.006
3232249957,3232249958,44720,443,6,7,966,27,0.004
3232249958,3232249957,443,44720,6,4,456,27,0.004
3232249957,3232249958,44722,443,6,7,966,27,0.004
3232249958,3232249957,443,44722,6,4,456,27,0.004
3232249957,3232249958,44718,443,6,20,4790,30,9.054
3232249958,3232249957,443,44718,6,13,14619,27,9.054
3232249957,3232249958,44724,443,6,7,919,27,0.006
3232249958,3232249957,443,44724,6,4,1766,27,0.006
3232249957,3232249958,44726,443,6,6,867,27,0.005
3232249958,3232249957,443,44726,6,5,1818,27,0.005
3232249957,3232249958,44406,443,6,1,52,16,0.000
3232249957,3232249958,44416,443,6,1,52,16,0.000
3232249957,3232249958,44420,443,6,1,52,16,0.000
3232249957,3232249958,44730,443,6,7,966,27,0.016
3232249958,3232249957,443,44730,6,4,456,27,0.016
3232249957,3232249958,44732,443,6,7,966,27,0.002
3232249958,3232249957,443,44732,6,4,456,27,0.002
3232249957,3232249958,44734,443,6,7,919,27,0.005
3232249958,3232249957,443,44734,6,4,1766,27,0.005
3232249957,3232249958,44736,443,6,7,919,27,0.004
3232249958,3232249957,443,44736,6,4,1766,27,0.004
3232249957,3232249958,44738,443,6,7,919,27,0.004
3232249958,3232249957,443,44738,6,4,1766,27,0.004
3232249957,3232249958,44424,443,6,1,52,16,0.000
3232249957,3232249958,44728,443,6,26,7897,30,13.530
3232249958,3232249957,443,44728,6,15,16819,27,13.530
3232249957,3232249958,44740,443,6,6,867,27,0.005
3232249958,3232249957,443,44740,6,5,1818,27,0.005
3232249957,3232249958,44742,443,6,6,867,27,0.007
3232249958,3232249957,443,44742,6,5,1818,27,0.007
3232249957,3232249958,44744,443,6,7,919,27,0.008
3232249958,3232249957,443,44744,6,4,1766,27,0.008
3232249957,3232249958,44748,443,6,7,966,27,0.004
3232249958,3232249957,443,44748,6,4,456,27,0.004
3232249957,3232249958,44750,443,6,7,966,27,0.004
3232249958,3232249957,443,44750,6,4,456,27,0.004
3232249957,3232249958,44746,443,6,20,4754,30,8.002
3232249958,3232249957,443,44746,6,13,14623,27,8.002
3232249957,3232249958,44754,443,6,7,919,27,0.005
3232249958,3232249957,443,44754,6,4,1766,27,0.005
3232249957,3232249958,44752,443,6,7,919,27,0.007
3232249958,3232249957,443,44752,6,4,1766,27,0.007
3232249857,4026531834,50183,1900,17,4,808,0,3.002
3232249957,3232249958,44758,443,6,7,966,27,0.004
3232249958,3232249957,443,44758,6,4,456,27,0.004
3232249957,3232249958,44760,443,6,7,966,27,0.003
3232249958,3232249957,443,44760,6,4,456,27,0.003
3232249957,3232249958,44762,443,6,6,867,27,0.007
3232249958,3232249957,443,44762,6,5,1818,27,0.007
3232249957,3232249958,44764,443,6,7,919,27,0.003
3232249958,3232249957,443,44764,6,4,1766,27,0.003
3232249957,3232249958,44766,443,6,6,867,27,0.004
3232249958,3232249957,443,44766,6,5,1818,27,0.004
3232249957,3232249958,44756,443,6,24,7187,30,18.533
3232249958,3232249957,443,44756,6,14,16198,27,18.533
3232249957,3232249958,44768,443,6,6,867,27,0.012
3232249958,3232249957,443,44768,6,5,1818,27,0.012
3232249957,3232249958,44770,443,6,7,919,27,0.008
3232249958,3232249957,443,44770,6,4,1766,27,0.008
3232249957,3232249958,44448,443,6,1,52,16,0.000
3232249957,3232249958,44450,443,6,1,52,16,0.000
3232249957,3232249958,44774,443,6,7,966,27,0.006
3232249958,3232249957,443,44774,6,4,456,27,0.006
3232249957,3232249958,44776,443,6,7,966,27,0.002
3232249958,3232249957,443,44776,6,4,456,27,0.002
3232249957,3232249958,44772,443,6,18,4516,30,12.758
3232249958,3232249957,443,44772,6,11,9654,27,12.758
3232249957,3232249958,44778,443,6,7,919,27,0.006
3232249958,3232249957,443,44778,6,4,1766,27,0.006
3232249957,3232249958,44780,443,6,7,919,27,0.004
3232249958,3232249957,443,44780,6,4,1766,27,0.004
3232249957,3232249958,44462,443,6,1,52,16,0.000
3232249957,3232249958,44468,443,6,1,52,16,0.000
3232249957,3232249958,44472,443,6,1,52,16,0.000
3232249957,3232249958,44784,443,6,6,914,27,0.005
3232249958,3232249957,443,44784,6,5,508,27,0.005
3232249957,3232249958,44786,443,6,7,966,27,0.003
3232249958,3232249957,443,44786,6,4,456,27,0.002
3232249957,3232249958,44788,443,6,7,919,27,0.006
3232249958,3232249957,443,44788,6,4,1766,27,0.006
3232249957,3232249958,44790,443,6,7,919,27,0.004
3232249958,3232249957,443,44790,6,4,1766,27,0.004
3232249957,3232249958,44476,443,6,1,52,16,0.000
3232249957,3232249958,44792,443,6,7,919,27,0.005
3232249958,3232249957,443,44792,6,4,1766,27,0.005
3232249957,3232249958,44794,443,6,7,919,27,0.004
3232249958,3232249957,443,44794,6,4,1766,27,0.004
3232249957,3232249958,44796,443,6,7,919,27,0.003
3232249958,3232249957,443,44796,6,4,1766,27,0.003
3232249957,3232249958,44798,443,6,7,919,27,0.006
3232249958,3232249957,443,44798,6,4,1766,27,0.006
3232249957,3232249958,44480,443,6,1,52,16,0.000
3232249957,3232249958,44488,443,6,1,52,16,0.000
3232249957,3232249958,44490,443,6,1,52,16,0.000
3232249957,3232249958,44800,443,6,7,919,27,0.004
3232249958,3232249957,443,44800,6,4,1766,27,0.004
3232249957,3232249958,44802,443,6,6,867,27,0.006
3232249958,3232249957,443,44802,6,5,1818,27,0.006
3232249957,3232249958,44804,443,6,7,919,27,0.004
3232249958,3232249957,443,44804,6,4,1766,27,0.004
3232249957,3232249958,44782,443,6,40,13975,30,30.878
3232249958,3232249957,443,44782,6,22,30450,27,30.878
3232249957,3232249958,44498,443,6,1,52,16,0.000
3232249957,4026531834,45303,1900,17,4,776,0,3.008
3232249957,3232249958,44806,443,6,6,867,27,0.004
3232249958,3232249957,443,44806,6,5,1818,27,0.004
3232249957,3232249958,44808,443,6,7,919,27,0.004
3232249958,3232249957,443,44808,6,4,1766,27,0.004
3232249957,3232249958,44812,443,6,7,966,27,0.002
3232249958,3232249957,443,44812,6,4,456,27,0.002
3232249957,3232249958,44814,443,6,6,914,27,0.003
3232249958,3232249957,443,44814,6,5,508,27,0.003
3232249957,3232249958,44514,443,6,1,52,16,0.000
3232249957,3232249958,44816,443,6,7,919,27,0.006
3232249958,3232249957,443,44816,6,4,1766,27,0.006
3232249957,3232249958,44818,443,6,6,867,27,0.006
3232249958,3232249957,443,44818,6,5,1818,27,0.006
3232249957,3232249958,44820,443,6,7,919,27,0.004
3232249958,3232249957,443,44820,6,4,1766,27,0.003
3232249957,3232249958,44822,443,6,6,867,27,0.004
3232249958,3232249957,443,44822,6,5,1818,27,0.004
3232249957,3232249958,44824,443,6,7,919,27,0.003
3232249958,3232249957,443,44824,6,4,1766,27,0.003
3232249957,3232249958,44826,443,6,7,919,27,0.003
3232249958,3232249957,443,44826,6,4,1766,27,0.003
3232249957,3232249958,44828,443,6,7,919,27,0.003
3232249958,3232249957,443,44828,6,4,1766,27,0.003
3232249957,3232249958,44830,443,6,7,919,27,0.003
3232249958,3232249957,443,44830,6,4,1766,27,0.003
3232249957,3232249958,44518,443,6,1,52,16,0.000
3232249957,3232249958,44832,443,6,6,867,27,0.008
3232249958,3232249957,443,44832,6,5,1818,27,0.008
3232249957,3232249958,44810,443,6,42,14247,30,24.094
3232249958,3232249957,443,44810,6,24,35532,27,24.094
3232249957,3232249958,44834,443,6,6,867,27,0.003
3232249958,3232249957,443,44834,6,5,1818,27,0.003
3232249957,3232249958,44836,443,6,6,867,27,0.004
3232249958,3232249957,443,44836,6,5,1818,27,0.004
3232249957,3232249958,44840,443,6,7,966,27,0.002
3232249958,3232249957,443,44840,6,4,456,27,0.002
3232249957,3232249958,44530,443,6,1,52,16,0.000
3232249957,3232249958,44842,443,6,6,914,27,0.004
3232249958,3232249957,443,44842,6,5,508,27,0.004
3232249957,3232249958,44844,443,6,7,919,27,0.006
3232249958,3232249957,443,44844,6,4,1766,27,0.006
3232249957,3232249958,44846,443,6,7,919,27,0.005
3232249958,3232249957,443,44846,6,4,1766,27,0.005
3232249957,3232249958,44848,443,6,6,867,27,0.005
3232249958,3232249957,443,44848,6,5,1818,27,0.005
3232249957,3232249958,44534,443,6,1,52,16,0.000
3232249957,3232249958,44838,443,6,26,7971,30,18.429
3232249958,3232249957,443,44838,6,15,16819,27,18.429
3232249957,3232249958,44850,443,6,6,867,27,0.004
3232249958,3232249957,443,44850,6,5,1818,27,0.004
3232249957,3232249958,44852,443,6,7,919,27,0.005
3232249958,3232249957,443,44852,6,4,1766,27,0.005
3232249957,3232249958,44856,443,6,7,966,27,0.003
3232249958,3232249957,443,44856,6,4,456,27,0.003
3232249957,3232249958,44552,443,6,1,52,16,0.000
3232249957,3232249958,44858,443,6,6,914,27,0.004
3232249958,3232249957,443,44858,6,5,508,27,0.004
3232249957,3232249958,44854,443,6,20,4761,30,11.044
3232249958,3232249957,443,44854,6,13,14634,27,11.044
3232249957,3232249958,44862,443,6,7,919,27,0.004
3232249958,3232249957,443,44862,6,4,1766,27,0.004
3232249957,3232249958,44860,443,6,7,919,27,0.008
3232249958,3232249957,443,44860,6,4,1766,27,0.008
3232249957,3232249958,44564,443,6,1,52,16,0.000
3232249857,4026531834,64510,1900,17,4,808,0,3.003
3232249957,3232249958,44866,443,6,7,966,27,0.003
3232249958,3232249957,443,44866,6,4,456,27,0.003
3232249957,3232249958,44868,443,6,7,966,27,0.019
3232249958,3232249957,443,44868,6,4,456,27,0.019
3232249957,3232249958,44870,443,6,7,919,27,0.007
3232249958,3232249957,443,44870,6,4,1766,27,0.007
3232249957,3232249958,44872,443,6,6,867,27,0.005
3232249958,3232249957,443,44872,6,5,1818,27,0.005
3232249957,3232249958,44874,443,6,6,867,27,0.006
3232249958,3232249957,443,44874,6,5,1818,27,0.006
3232249957,3232249958,44876,443,6,7,919,27,0.004
3232249958,3232249957,443,44876,6,4,1766,27,0.004
3232249957,3232249958,44878,443,6,7,919,27,0.005
3232249958,3232249957,443,44878,6,4,1766,27,0.005
3232249957,3232249958,44880,443,6,6,867,27,0.005
3232249958,3232249957,443,44880,6,5,1818,27,0.005
3232249957,3232249958,44574,443,6,1,52,16,0.000
3232249957,3232249958,44882,443,6,7,919,27,0.007
3232249958,3232249957,443,44882,6,4,1766,27,0.007
3232249957,3232249958,44884,443,6,7,919,27,0.004
3232249958,3232249957,443,44884,6,4,1766,27,0.004
3232249957,3232249958,44886,443,6,6,867,27,0.005
3232249958,3232249957,443,44886,6,5,1818,27,0.005
3232249957,3232249958,44888,443,6,7,919,27,0.004
3232249958,3232249957,443,44888,6,4,1766,27,0.004
3232249957,3232249958,44582,443,6,1,52,16,0.000
3232249957,3232249958,44592,443,6,1,52,16,0.000
3232249957,3232249958,44890,443,6,7,919,27,0.004
3232249958,3232249957,443,44890,6,4,1766,27,0.004
3232249957,3232249958,44892,443,6,6,867,27,0.005
3232249958,3232249957,443,44892,6,5,1818,27,0.005
3232249957,3232249958,44864,443,6,54,18640,30,30.326
3232249958,3232249957,443,44864,6,31,48293,27,30.326
3232249957,3232249958,44894,443,6,7,919,27,0.006
3232249958,3232249957,443,44894,6,4,1766,27,0.006
3232249957,3232249958,44896,443,6,7,919,27,0.005
3232249958,3232249957,443,44896,6,4,1766,27,0.005
3232249957,3232249958,44900,443,6,7,966,27,0.003
3232249958,3232249957,443,44900,6,4,456,27,0.003
3232249957,3232249958,44902,443,6,7,966,27,0.009
3232249958,3232249957,443,44902,6,5,508,27,0.009
3232249957,3232249958,44904,443,6,7,919,27,0.006
3232249958,3232249957,443,44904,6,4,1766,27,0.006
3232249957,3232249958,44606,443,6,1,52,16,0.000
3232249957,3232249958,44906,443,6,7,919,27,0.005
3232249958,3232249957,443,44906,6,4,1766,27,0.005
3232249957,3232249958,44908,443,6,6,867,27,0.004
3232249958,3232249957,443,44908,6,5,1818,27,0.004
3232249957,3232249958,44898,443,6,26,7905,30,31.455
3232249958,3232249957,443,44898,6,15,16897,27,31.455
3232249957,3232249958,44628,443,6,1,52,16,0.000
3232249957,4026531834,52516,1900,17,4,776,0,3.008
3232249957,3232249958,44912,443,6,7,919,27,0.003
3232249958,3232249957,443,44912,6,4,1766,27,0.003
3232249957,3232249958,44910,443,6,7,919,27,0.006
3232249958,3232249957,443,44910,6,4,1766,27,0.006
3232249957,3232249958,44916,443,6,7,966,27,0.003
3232249958,3232249957,443,44916,6,4,456,27,0.003
3232249957,3232249958,44918,443,6,6,914,27,0.003
3232249958,3232249957,443,44918,6,5,508,27,0.003
3232249957,3232249958,44640,443,6,1,52,16,0.000
3232249957,3232249958,44914,443,6,18,4512,30,21.761
