id,sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
1,3232249957,3232249958,37618,443,6,6,867,27,0.007
1,3232249958,3232249957,443,37618,6,5,1818,27,0.007
1,3232249957,3232249958,37596,443,6,42,14805,30,23.852
1,3232249958,3232249957,443,37596,6,23,34232,27,23.852
1,3232249957,3232249958,37620,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37620,6,5,1818,27,0.004
1,3232249957,3232249958,37622,443,6,6,867,27,0.003
1,3232249958,3232249957,443,37622,6,5,1818,27,0.003
1,3232249957,3232249958,37626,443,6,7,966,27,0.019
1,3232249958,3232249957,443,37626,6,4,456,27,0.019
1,3232249957,3232249958,37628,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37628,6,4,456,27,0.004
1,3232249957,3232249958,37630,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37630,6,4,1766,27,0.006
1,3232249957,3232249958,37632,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37632,6,4,1766,27,0.005
1,3232249957,3232249958,37634,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37634,6,4,1766,27,0.005
1,3232249957,3232249958,37624,443,6,24,7253,30,21.845
1,3232249958,3232249957,443,37624,6,14,16120,27,21.845
1,3232249957,3232249958,37342,443,6,1,52,16,0.000
1,3232249957,3232249958,37636,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37636,6,4,1766,27,0.006
1,3232249957,3232249958,37638,443,6,6,867,27,0.005
1,3232249958,3232249957,443,37638,6,5,1818,27,0.005
1,3232249957,3232249958,37642,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37642,6,4,456,27,0.004
1,3232249957,3232249958,37644,443,6,7,966,27,0.008
1,3232249958,3232249957,443,37644,6,4,456,27,0.008
1,3232249957,3232249958,37646,443,6,6,867,27,0.009
1,3232249958,3232249957,443,37646,6,5,1818,27,0.009
1,3232249957,3232249958,37648,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37648,6,4,1766,27,0.004
1,3232249957,3232249958,37650,443,6,6,867,27,0.010
1,3232249958,3232249957,443,37650,6,5,1818,27,0.010
1,3232249957,3232249958,37652,443,6,7,919,27,0.013
1,3232249958,3232249957,443,37652,6,4,1766,27,0.013
1,3232249957,3232249958,37654,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37654,6,4,1766,27,0.008
1,3232249957,3232249958,37656,443,6,7,919,27,0.018
1,3232249958,3232249957,443,37656,6,4,1766,27,0.017
1,3232249957,3232249958,37658,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37658,6,4,1766,27,0.004
1,3232249957,3232249958,37660,443,6,7,919,27,0.020
1,3232249958,3232249957,443,37660,6,4,1766,27,0.020
1,3232249957,3232249958,37362,443,6,1,52,16,0.000
1,3232249957,3232249958,37662,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37662,6,4,1766,27,0.006
1,3232249957,3232249958,37664,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37664,6,5,1818,27,0.006
1,3232249957,3232249958,37666,443,6,6,867,27,0.048
1,3232249958,3232249957,443,37666,6,5,1818,27,0.047
1,3232249957,3232249958,37668,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37668,6,4,1766,27,0.004
1,3232249957,3232249958,37376,443,6,1,52,16,0.000
1,3232249957,3232249958,37640,443,6,48,17530,30,35.345
1,3232249958,3232249957,443,37640,6,26,40777,27,35.345
1,3232249957,3232249958,37670,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37670,6,4,1766,27,0.006
1,3232249957,3232249958,37672,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37672,6,4,1766,27,0.005
1,3232249957,3232249958,37676,443,6,7,966,27,0.008
1,3232249958,3232249957,443,37676,6,4,456,27,0.008
1,3232249957,3232249958,37678,443,6,6,914,27,0.004
1,3232249958,3232249957,443,37678,6,5,508,27,0.004
1,3232249957,3232249958,37674,443,6,18,4634,30,8.390
1,3232249958,3232249957,443,37674,6,11,12717,27,8.389
1,3232249957,3232249958,37680,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37680,6,4,1766,27,0.007
1,3232249957,3232249958,37682,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37682,6,4,1766,27,0.007
1,3232249957,3232249958,37380,443,6,1,52,16,0.000
1,3232249957,3232249958,37686,443,6,7,966,27,0.005
1,3232249958,3232249957,443,37686,6,4,456,27,0.005
1,3232249957,3232249958,37688,443,6,7,966,27,0.008
1,3232249958,3232249957,443,37688,6,4,456,27,0.008
1,3232249957,3232249958,37684,443,6,18,4649,30,15.233
1,3232249958,3232249957,443,37684,6,12,12776,27,15.233
1,3232249957,3232249958,37690,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37690,6,4,1766,27,0.007
1,3232249957,3232249958,37692,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37692,6,4,1766,27,0.005
1,3232249957,3232249958,37396,443,6,1,52,16,0.000
1,3232249957,3232249958,37696,443,6,7,966,27,0.006
1,3232249958,3232249957,443,37696,6,4,456,27,0.006
1,3232249957,3232249958,37698,443,6,7,966,27,0.007
1,3232249958,3232249957,443,37698,6,4,456,27,0.007
1,3232249957,3232249958,37700,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37700,6,4,1766,27,0.005
1,3232249957,3232249958,37702,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37702,6,4,1766,27,0.005
1,3232249857,4026531834,62762,1900,17,4,808,0,3.005
1,3232249957,3232249958,37704,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37704,6,4,1766,27,0.008
1,3232249957,3232249958,37694,443,6,26,8165,30,13.191
1,3232249958,3232249957,443,37694,6,15,22979,27,13.191
1,3232249957,3232249958,37706,443,6,7,919,27,0.014
1,3232249958,3232249957,443,37706,6,4,1766,27,0.013
1,3232249957,3232249958,37708,443,6,6,867,27,0.008
1,3232249958,3232249957,443,37708,6,5,1818,27,0.008
1,3232249957,3232249958,37712,443,6,7,966,27,0.006
1,3232249958,3232249957,443,37712,6,4,456,27,0.006
1,3232249957,3232249958,37714,443,6,6,914,27,0.003
1,3232249958,3232249957,443,37714,6,5,508,27,0.003
1,3232249957,3232249958,37716,443,6,6,867,27,0.003
1,3232249958,3232249957,443,37716,6,5,1818,27,0.003
1,3232249957,3232249958,37718,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37718,6,4,1766,27,0.006
1,3232249957,3232249958,37720,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37720,6,4,1766,27,0.005
1,3232249957,4026531834,56400,1900,17,4,776,0,3.002
1,3232249957,3232249958,37710,443,6,24,7187,30,15.822
1,3232249958,3232249957,443,37710,6,14,16198,27,15.822
1,3232249957,3232249958,37722,443,6,6,867,27,0.005
1,3232249958,3232249957,443,37722,6,5,1818,27,0.005
1,3232249957,3232249958,37724,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37724,6,4,1766,27,0.005
1,3232249957,3232249958,37726,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37726,6,4,1766,27,0.005
1,3232249957,3232249958,37730,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37730,6,4,456,27,0.002
1,3232249957,3232249958,37732,443,6,7,966,27,0.006
1,3232249958,3232249957,443,37732,6,4,456,27,0.006
1,3232249957,3232249958,37734,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37734,6,4,1766,27,0.004
1,3232249957,3232249958,37736,443,6,7,919,27,0.010
1,3232249958,3232249957,443,37736,6,4,1766,27,0.010
1,3232249957,3232249958,37738,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37738,6,5,1818,27,0.004
1,3232249957,3232249958,37430,443,6,1,52,16,0.000
1,3232249957,3232249958,37438,443,6,1,52,16,0.000
1,3232249957,3232249958,37444,443,6,1,52,16,0.000
1,3232249957,3232249958,37728,443,6,26,8034,30,15.086
1,3232249958,3232249957,443,37728,6,15,19907,27,15.086
1,3232249957,3232249958,37740,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37740,6,4,1766,27,0.007
1,3232249957,3232249958,37742,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37742,6,4,1766,27,0.005
1,3232249957,3232249958,37746,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37746,6,4,456,27,0.004
1,3232249957,3232249958,37454,443,6,1,52,16,0.000
1,3232249957,3232249958,37456,443,6,1,52,16,0.000
1,3232249957,3232249958,37748,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37748,6,4,456,27,0.003
1,3232249957,3232249958,37750,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37750,6,4,1766,27,0.006
1,3232249957,3232249958,37752,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37752,6,5,1818,27,0.004
1,3232249957,3232249958,37754,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37754,6,4,1766,27,0.005
1,3232249957,3232249958,37458,443,6,1,52,16,0.000
1,3232249957,3232249958,37466,443,6,1,52,16,0.000
1,3232249957,3232249958,37756,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37756,6,4,1766,27,0.004
1,3232249957,3232249958,37758,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37758,6,4,1766,27,0.005
1,3232249957,3232249958,37760,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37760,6,5,1818,27,0.004
1,3232249957,3232249958,37762,443,6,6,867,27,0.009
1,3232249958,3232249957,443,37762,6,5,1818,27,0.009
1,3232249957,3232249958,37764,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37764,6,4,1766,27,0.005
1,3232249957,3232249958,37766,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37766,6,4,1766,27,0.005
1,3232249957,3232249958,37744,443,6,40,14063,30,26.203
1,3232249958,3232249957,443,37744,6,22,30477,27,26.203
1,3232249957,3232249958,37476,443,6,1,52,16,0.000
1,3232249957,3232249958,37768,443,6,6,867,27,0.005
1,3232249958,3232249957,443,37768,6,5,1818,27,0.005
1,3232249957,3232249958,37770,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37770,6,4,1766,27,0.004
1,3232249957,3232249958,37774,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37774,6,4,456,27,0.003
1,3232249957,3232249958,37776,443,6,6,914,27,0.004
1,3232249958,3232249957,443,37776,6,5,508,27,0.003
1,3232249957,3232249958,37772,443,6,18,4649,30,12.113
1,3232249958,3232249957,443,37772,6,11,12746,27,12.113
1,3232249957,3232249958,37778,443,6,7,919,27,0.009
1,3232249958,3232249957,443,37778,6,4,1766,27,0.009
1,3232249957,3232249958,37780,443,6,6,867,27,0.007
1,3232249958,3232249957,443,37780,6,5,1818,27,0.007
1,3232249957,3232249958,37784,443,6,7,966,27,0.012
1,3232249958,3232249957,443,37784,6,4,456,27,0.012
1,3232249957,3232249958,37786,443,6,7,966,27,0.005
1,3232249958,3232249957,443,37786,6,4,456,27,0.005
1,3232249957,3232249958,37788,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37788,6,4,1766,27,0.005
1,3232249957,3232249958,37790,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37790,6,4,1766,27,0.008
1,3232249957,3232249958,37792,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37792,6,4,1766,27,0.005
1,3232249957,3232249958,37782,443,6,26,7921,30,15.873
1,3232249958,3232249957,443,37782,6,15,16926,27,15.873
1,3232249957,3232249958,37794,443,6,6,867,27,0.020
1,3232249958,3232249957,443,37794,6,5,1818,27,0.020
1,3232249957,3232249958,37796,443,6,7,919,27,0.012
1,3232249958,3232249957,443,37796,6,4,1766,27,0.012
1,3232249957,3232249958,37800,443,6,6,914,27,0.007
1,3232249958,3232249957,443,37800,6,5,508,27,0.006
1,3232249957,3232249958,37802,443,6,7,966,27,0.010
1,3232249958,3232249957,443,37802,6,4,456,27,0.010
1,3232249957,3232249958,37804,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37804,6,4,1766,27,0.005
1,3232249957,3232249958,37806,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37806,6,4,1766,27,0.008
1,3232249957,3232249958,37808,443,6,7,919,27,0.010
1,3232249958,3232249957,443,37808,6,4,1766,27,0.010
1,3232249957,3232249958,37810,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37810,6,4,1766,27,0.007
1,3232249957,3232249958,37500,443,6,1,52,16,0.000
1,3232249957,3232249958,37812,443,6,7,919,27,0.011
1,3232249958,3232249957,443,37812,6,4,1766,27,0.011
1,3232249957,3232249958,37814,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37814,6,4,1766,27,0.007
1,3232249957,3232249958,37816,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37816,6,4,1766,27,0.004
1,3232249957,3232249958,37818,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37818,6,4,1766,27,0.005
1,3232249957,3232249958,37820,443,6,7,919,27,0.009
1,3232249958,3232249957,443,37820,6,4,1766,27,0.009
1,3232249957,3232249958,37822,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37822,6,4,1766,27,0.005
1,3232249957,3232249958,37824,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37824,6,4,1766,27,0.004
1,3232249957,3232249958,37826,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37826,6,4,1766,27,0.004
1,3232249957,3232249958,37798,443,6,48,17773,30,37.445
1,3232249958,3232249957,443,37798,6,26,46935,27,37.445
1,3232249857,4026531834,64568,1900,17,4,808,0,3.002
1,3232249957,3232249958,37512,443,6,1,52,16,0.000
1,3232249957,3232249958,37830,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37830,6,4,1766,27,0.005
1,3232249957,3232249958,37828,443,6,6,867,27,0.007
1,3232249958,3232249957,443,37828,6,5,1818,27,0.007
1,3232249957,3232249958,37834,443,6,7,966,27,0.015
1,3232249958,3232249957,443,37834,6,4,456,27,0.015
1,3232249957,3232249958,37836,443,6,6,914,27,0.003
1,3232249958,3232249957,443,37836,6,5,508,27,0.003
1,3232249957,3232249958,37832,443,6,18,4512,30,8.960
1,3232249958,3232249957,443,37832,6,11,9654,27,8.960
1,3232249957,3232249958,37524,443,6,1,52,16,0.000
1,3232249957,4026531834,46332,1900,17,4,776,0,3.002
1,3232249957,3232249958,37840,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37840,6,4,1766,27,0.004
1,3232249957,3232249958,37838,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37838,6,4,1766,27,0.006
1,3232249957,3232249958,37844,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37844,6,4,456,27,0.003
1,3232249957,3232249958,37846,443,6,7,966,27,0.005
1,3232249958,3232249957,443,37846,6,4,456,27,0.005
1,3232249957,3232249958,37848,443,6,7,919,27,0.003
1,3232249958,3232249957,443,37848,6,4,1766,27,0.003
1,3232249957,3232249958,37850,443,6,6,867,27,0.006
1,3232249958,3232249957,443,37850,6,5,1818,27,0.006
1,3232249957,3232249958,37852,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37852,6,4,1766,27,0.006
1,3232249957,3232249958,37854,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37854,6,4,1766,27,0.007
1,3232249957,3232249958,37856,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37856,6,4,1766,27,0.004
1,3232249957,3232249958,37858,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37858,6,4,1766,27,0.006
1,3232249957,3232249958,37860,443,6,7,919,27,0.017
1,3232249958,3232249957,443,37860,6,4,1766,27,0.017
1,3232249957,3232249958,37862,443,6,7,919,27,0.020
1,3232249958,3232249957,443,37862,6,4,1766,27,0.020
1,3232249957,3232249958,37544,443,6,1,52,16,0.000
1,3232249957,3232249958,37864,443,6,7,919,27,0.011
1,3232249958,3232249957,443,37864,6,4,1766,27,0.011
1,3232249957,3232249958,37842,443,6,40,14135,30,26.849
1,3232249958,3232249957,443,37842,6,22,33649,27,26.849
1,3232249957,3232249958,37868,443,6,6,867,27,0.005
1,3232249958,3232249957,443,37868,6,5,1818,27,0.005
1,3232249957,3232249958,37866,443,6,6,867,27,0.007
1,3232249958,3232249957,443,37866,6,5,1818,27,0.007
1,3232249957,3232249958,37872,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37872,6,4,456,27,0.004
1,3232249957,3232249958,37874,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37874,6,4,456,27,0.003
1,3232249957,3232249958,37876,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37876,6,4,1766,27,0.008
1,3232249957,3232249958,37878,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37878,6,4,1766,27,0.007
1,3232249957,3232249958,37574,443,6,1,52,16,0.000
1,3232249957,3232249958,37880,443,6,6,867,27,0.007
1,3232249958,3232249957,443,37880,6,5,1818,27,0.007
1,3232249957,3232249958,37882,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37882,6,4,1766,27,0.006
1,3232249957,3232249958,37884,443,6,7,919,27,0.083
1,3232249958,3232249957,443,37884,6,5,1818,27,0.083
1,3232249957,3232249958,37886,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37886,6,4,1766,27,0.007
1,3232249957,3232249958,37578,443,6,1,52,16,0.000
1,3232249957,3232249958,37584,443,6,1,52,16,0.000
1,3232249957,3232249958,37588,443,6,1,52,16,0.000
1,3232249957,3232249958,37590,443,6,1,52,16,0.000
1,3232249957,3232249958,37888,443,6,7,919,27,0.019
1,3232249958,3232249957,443,37888,6,4,1766,27,0.019
1,3232249957,3232249958,37890,443,6,7,919,27,0.023
1,3232249958,3232249957,443,37890,6,4,1766,27,0.022
1,3232249957,3232249958,37892,443,6,6,867,27,0.201
1,3232249958,3232249957,443,37892,6,6,1870,27,0.201
1,3232249957,3232249958,37894,443,6,7,919,27,0.184
1,3232249958,3232249957,443,37894,6,5,1818,27,0.184
1,3232249957,3232249958,37896,443,6,7,919,27,0.153
1,3232249958,3232249957,443,37896,6,5,1818,27,0.153
1,3232249957,3232249958,37898,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37898,6,4,1766,27,0.004
1,3232249957,3232249958,37870,443,6,53,18448,30,31.966
1,3232249958,3232249957,443,37870,6,30,40485,27,31.966
1,3232249957,3232249958,37900,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37900,6,4,1766,27,0.007
1,3232249957,3232249958,37902,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37902,6,4,1766,27,0.006
1,3232249957,3232249958,37906,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37906,6,4,456,27,0.004
1,3232249957,3232249958,37908,443,6,7,966,27,0.004
1,3232249958,3232249957,443,37908,6,4,456,27,0.004
1,3232249957,3232249958,37910,443,6,7,919,27,0.004
1,3232249958,3232249957,443,37910,6,4,1766,27,0.004
1,3232249957,3232249958,37606,443,6,1,52,16,0.000
1,3232249857,3232250111,138,138,17,1,229,0,0.000
1,3232249957,3232249958,37912,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37912,6,4,1766,27,0.007
1,3232249957,3232249958,37914,443,6,7,919,27,0.012
1,3232249958,3232249957,443,37914,6,4,1766,27,0.012
1,3232249957,3232249958,37916,443,6,7,919,27,0.012
1,3232249958,3232249957,443,37916,6,4,1766,27,0.012
1,3232249957,3232249958,37918,443,6,6,867,27,0.011
1,3232249958,3232249957,443,37918,6,5,1818,27,0.011
1,3232249957,3232249958,37618,443,6,1,52,16,0.000
1,3232249957,3232249958,37920,443,6,6,867,27,0.010
1,3232249958,3232249957,443,37920,6,5,1818,27,0.010
1,3232249957,3232249958,37922,443,6,7,919,27,0.009
1,3232249958,3232249957,443,37922,6,4,1766,27,0.009
1,3232249957,3232249958,37924,443,6,7,919,27,0.009
1,3232249958,3232249957,443,37924,6,4,1766,27,0.009
1,3232249957,3232249958,37904,443,6,42,14561,30,25.627
1,3232249958,3232249957,443,37904,6,23,42731,27,25.626
1,3232249957,3232249958,37926,443,6,7,919,27,0.008
1,3232249958,3232249957,443,37926,6,4,1766,27,0.008
1,3232249957,3232249958,37928,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37928,6,4,1766,27,0.006
1,3232249957,3232249958,37620,443,6,1,52,16,0.000
1,3232249957,3232249958,37622,443,6,1,52,16,0.000
1,3232249957,3232249958,37932,443,6,7,966,27,0.017
1,3232249958,3232249957,443,37932,6,4,456,27,0.017
1,3232249957,3232249958,37934,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37934,6,4,456,27,0.003
1,3232249957,3232249958,37936,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37936,6,4,1766,27,0.005
1,3232249957,3232249958,37938,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37938,6,4,1766,27,0.005
1,3232249957,3232249958,37940,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37940,6,4,1766,27,0.005
1,3232249957,3232249958,37930,443,6,26,7921,30,18.103
1,3232249958,3232249957,443,37930,6,15,16926,27,18.103
1,3232249957,3232249958,37942,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37942,6,5,1818,27,0.004
1,3232249957,3232249958,37946,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37946,6,5,1818,27,0.006
1,3232249957,3232249958,37638,443,6,1,52,16,0.000
1,3232249857,4026531834,58009,1900,17,4,808,0,3.003
1,3232249957,3232249958,37944,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37944,6,4,1766,27,0.007
1,3232249957,3232249958,37950,443,6,7,966,27,0.009
1,3232249958,3232249957,443,37950,6,4,456,27,0.009
1,3232249957,3232249958,37952,443,6,6,914,27,0.005
1,3232249958,3232249957,443,37952,6,5,508,27,0.005
1,3232249957,3232249958,37954,443,6,7,919,27,0.005
1,3232249958,3232249957,443,37954,6,4,1766,27,0.005
1,3232249957,3232249958,37646,443,6,1,52,16,0.000
1,3232249957,3232249958,37650,443,6,1,52,16,0.000
1,3232249957,3232249958,37956,443,6,7,919,27,0.006
1,3232249958,3232249957,443,37956,6,4,1766,27,0.006
1,3232249957,3232249958,37958,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37958,6,4,1766,27,0.007
1,3232249957,3232249958,37948,443,6,25,7909,30,21.703
1,3232249958,3232249957,443,37948,6,15,16819,27,21.703
1,3232249957,3232249958,37960,443,6,7,919,27,0.007
1,3232249958,3232249957,443,37960,6,4,1766,27,0.006
1,3232249957,3232249958,37962,443,6,6,867,27,0.004
1,3232249958,3232249957,443,37962,6,5,1818,27,0.004
1,3232249957,4026531834,46294,1900,17,4,776,0,3.003
1,3232249957,3232249958,37666,443,6,1,52,16,0.000
1,3232249957,3232249958,37966,443,6,7,966,27,0.003
1,3232249958,3232249957,443,37966,6,4,456,27,0.003
1,3232249957,3232249958,37968,443,6,7,966,27,0.005
1,3232249958,3232249957,443,37968,6,4,456,27,0.005
1,3232249957,3232249958,37964,443,6,18,4651,30,14.136
1,3232249958,3232249957,443,37964,6,11,12797,27,14.136
1,3232249957,3232249958,37970,443,6,7,919,27,0.010
1,3232249958,3232249957,443,37970,6,4,1766,27,0.010
1,3232249957,3232249958,37678,443,6,1,52,16,0.000
1,3232249957,3232249958,37972,443,6,7,919,27,0.009
1,3232249958,3232249957,443,37972,6,4,1766,27,0.009
1,3232249957,3232249958,37976,443,6,6,914,27,0.003
1,3232249958,3232249957,443,37976,6,5,508,27,0.003
1,3232249957,3232249958,37978,443,6,7,966,27,0.005
1,3232249958,3232249957,443,37978,6,4,456,27,0.005
1,3232249957,3232249958,37974,443,6,18,4584,30,8.200
1,3232249958,3232249957,443,37974,6,11,9654,27,8.200
1,3232249957,3232249958,37982,443,6,7,919,27,0.004
